"","type","strike","expiration","mark","bid","ask","vol","update","days_to_expiry","timestamp","spy_close","premium","adj","days_to_expiry_adj","iv","forward","name","delta","gamma","theta","vega"
"138602","P",630,2026-04-17,6.84,6.84,6.84,2100,1774447203690,23.2499678525687,2026-03-25 10:00:02,656.51,6.84,6,17.2499678525687,0.312401571453083,658.247957476129,"P630.Apr17",-0.272987654260014,0.00640583486590237,-0.365900679228858,0.552328535725611
"138603","C",631,2026-04-17,34.2496,34.2496,34.2496,NA,1774447195945,23.2499678525687,2026-03-25 10:00:02,656.51,8.73960000000001,6,17.2499678525687,0.309952384124044,658.247957476129,"C631.Apr17",0.721625704894744,0.00651877096992223,-0.383720030988902,0.557659669111216
"138604","P",631,2026-04-17,7.02,7.02,7.02,1,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,7.02,6,17.2499678525687,0.31035238417564,658.247957476129,"P631.Apr17",-0.278594720902276,0.00651288021900454,-0.367062043996108,0.557874755675653
"138605","C",632,2026-04-17,33.4534,33.4534,33.4534,NA,1774447196444,23.2499678525687,2026-03-25 10:00:02,656.51,8.94340000000001,6,17.2499678525687,0.308308715856983,658.247957476129,"C632.Apr17",0.715676187591604,0.00662076055886779,-0.385456433043728,0.563381026564379
"138606","P",632,2026-04-17,7.23,7.23,7.23,23,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,7.23,6,17.2499678525687,0.30883669992676,658.247957476129,"P632.Apr17",-0.284609212887488,0.00661261031648333,-0.368965499809684,0.563651109374234
"138607","C",633,2026-04-17,32.6635,32.6635,32.6635,NA,1774447196952,23.2499678525687,2026-03-25 10:00:02,656.51,9.15350000000001,6,17.2499678525687,0.306675076172105,658.247957476129,"C633.Apr17",0.709608347177662,0.00672285767971786,-0.387119616320573,0.569037558021478
"138608","P",633,2026-04-17,7.41,7.41,7.41,NA,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,7.41,6,17.2499678525687,0.306557409159141,658.247957476129,"P633.Apr17",-0.290329226311405,0.00672476111523789,-0.369607745115312,0.568980275309563
"138609","C",634,2026-04-17,31.8736,31.8736,31.8736,NA,1774447199496,23.2499678525687,2026-03-25 10:00:02,656.51,9.36360000000001,6,17.2499678525687,0.304915848732926,658.247957476129,"C634.Apr17",0.703491723339094,0.00682725252419255,-0.388498313661814,0.574558822542608
"138610","P",634,2026-04-17,7.62,7.62,7.62,92,1774447204739,23.2499678525687,2026-03-25 10:00:02,656.51,7.62,6,17.2499678525687,0.30479755578679,658.247957476129,"P634.Apr17",-0.296446868660378,0.00682925393575301,-0.370958894415553,0.574504287643718
"138611","C",635,2026-04-17,31.0849,31.0849,31.0849,NA,1774447195949,23.2499678525687,2026-03-25 10:00:02,656.51,9.57490000000001,6,17.2499678525687,0.303057286716066,658.247957476129,"C635.Apr17",0.69730732639793,0.00693367829196055,-0.38963089193318,0.579958543797266
"138612","P",635,2026-04-17,7.83,7.83,7.83,27,1774447204738,23.2499678525687,2026-03-25 10:00:02,656.51,7.83,6,17.2499678525687,0.302913498393609,658.247957476129,"P635.Apr17",-0.30261973175405,0.00693622055878189,-0.372026123202388,0.579895920847285
"138613","C",636,2026-04-17,30.2979,30.2979,30.2979,NA,1774447199501,23.2499678525687,2026-03-25 10:00:02,656.51,9.78790000000001,6,17.2499678525687,0.301109863973106,658.247957476129,"C636.Apr17",0.691044876753164,0.007042083709557,-0.39053105978888,0.585240939132931
"138614","P",636,2026-04-17,8.04,8.04,8.04,1,1774447204740,23.2499678525687,2026-03-25 10:00:02,656.51,8.04,6,17.2499678525687,0.300906347974669,658.247957476129,"P636.Apr17",-0.308854384408136,0.00704584109301337,-0.372809461662292,0.585157433737468
"138615","C",637,2026-04-17,29.5126,29.5126,29.5126,NA,1774447195949,23.2499678525687,2026-03-25 10:00:02,656.51,10.0026,6,17.2499678525687,0.299073268844513,658.247957476129,"C637.Apr17",0.684699490234959,0.00715259504825382,-0.391195904813269,0.590404648045016
"138616","P",637,2026-04-17,8.26,8.26,8.26,1,1774447203690,23.2499678525687,2026-03-25 10:00:02,656.51,8.26,6,17.2499678525687,0.298979321358493,658.247957476129,"P637.Apr17",-0.31525523857966,0.00715440423873368,-0.373613390121301,0.590368476143103
"138617","C",638,2026-04-17,28.7286,28.7286,28.7286,NA,1774447198979,23.2499678525687,2026-03-25 10:00:02,656.51,10.2186,6,17.2499678525687,0.296939010713831,658.247957476129,"C638.Apr17",0.678269767538605,0.00726550588059865,-0.391610145547748,0.595444994162582
"138618","P",638,2026-04-17,8.49,8.49,8.49,2,1774447204739,23.2499678525687,2026-03-25 10:00:02,656.51,8.49,6,17.2499678525687,0.297126276267227,658.247957476129,"P638.Apr17",-0.321817861411967,0.00726174822557153,-0.374422783007755,0.595512360415063
"138619","C",639,2026-04-17,27.9779,27.9779,27.9779,NA,1774447200030,23.2499678525687,2026-03-25 10:00:02,656.51,10.4679,6,17.2499678525687,0.295340207477566,658.247957476129,"C639.Apr17",0.67146271988825,0.00736773866874204,-0.392717005292503,0.600572333114656
"138620","P",639,2026-04-17,8.73,8.73,8.73,NA,1774447204740,23.2499678525687,2026-03-25 10:00:02,656.51,8.73,6,17.2499678525687,0.295341344904155,658.247957476129,"P639.Apr17",-0.328537794422975,0.00736771494747994,-0.375223002866923,0.600572712446481
"138621","C",640,2026-04-17,27.2023,27.2023,27.2023,1,1774447200030,23.2499678525687,2026-03-25 10:00:02,656.51,10.6923,6,17.2499678525687,0.293116372646182,658.247957476129,"C640.Apr17",0.664808732592664,0.0074830460179063,-0.392775656982447,0.605378546335026
"138622","P",640,2026-04-17,8.95,8.95,8.95,958,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,8.95,6,17.2499678525687,0.293031298017013,658.247957476129,"P640.Apr17",-0.335154065373184,0.00748489324765681,-0.375126050953634,0.605352237707864
"138623","C",641,2026-04-17,26.4344,26.4344,26.4344,NA,1774447196444,23.2499678525687,2026-03-25 10:00:02,656.51,10.9244,6,17.2499678525687,0.290915233193082,658.247957476129,"C641.Apr17",0.658003923699425,0.00759828015348438,-0.392752750963308,0.610084930359626
"138624","P",641,2026-04-17,9.19,9.19,9.19,7,1774447203188,23.2499678525687,2026-03-25 10:00:02,656.51,9.19,6,17.2499678525687,0.290984232522314,658.247957476129,"P641.Apr17",-0.342025125319464,0.00759672297792731,-0.375304469586587,0.61010457123985
"138625","C",642,2026-04-17,25.704,25.704,25.704,NA,1774447199500,23.2499678525687,2026-03-25 10:00:02,656.51,11.194,6,17.2499678525687,0.289304707724368,658.247957476129,"C642.Apr17",0.650818252493787,0.00769997201839769,-0.393480557655885,0.614827352747994
"138626","P",642,2026-04-17,9.46,9.46,9.46,12,1774447204738,23.2499678525687,2026-03-25 10:00:02,656.51,9.46,6,17.2499678525687,0.289380704725045,658.247957476129,"P642.Apr17",-0.349212314990022,0.00769819623034807,-0.376014767666693,0.61484703041398
"138627","C",643,2026-04-17,24.9703,24.9703,24.9703,5,1774447197959,23.2499678525687,2026-03-25 10:00:02,656.51,11.4603,6,17.2499678525687,0.287488122441573,658.247957476129,"C643.Apr17",0.643588952699971,0.00780581012066998,-0.393773528386938,0.619364660450299
"138628","P",643,2026-04-17,9.72,9.72,9.72,NA,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,9.72,6,17.2499678525687,0.287443558904342,658.247957476129,"P643.Apr17",-0.356393966939477,0.00780688862936639,-0.376102877626682,0.619354215483103
"138629","C",644,2026-04-17,24.2377,24.2377,24.2377,NA,1774447198465,23.2499678525687,2026-03-25 10:00:02,656.51,11.7277,6,17.2499678525687,0.285550657990389,658.247957476129,"C644.Apr17",0.636272359821032,0.0079140303557982,-0.393755341434396,0.623719625745467
"138630","P",644,2026-04-17,9.99,9.99,9.99,1,1774447205959,23.2499678525687,2026-03-25 10:00:02,656.51,9.99,6,17.2499678525687,0.28555551209487,658.247957476129,"P644.Apr17",-0.363729404427414,0.00791390878744272,-0.376129839259981,0.62372064722465
"138631","C",645,2026-04-17,23.5075,23.5075,23.5075,2,1774447199501,23.2499678525687,2026-03-25 10:00:02,656.51,11.9975,6,17.2499678525687,0.283516155018005,658.247957476129,"C645.Apr17",0.628852009346709,0.00802417269136974,-0.393458045820399,0.627894400108057
"138632","P",645,2026-04-17,10.26,10.26,10.26,1100,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,10.26,6,17.2499678525687,0.283524707211181,658.247957476129,"P645.Apr17",-0.37115092349212,0.00802395112487011,-0.375810523053647,0.627896002202678
"138633","C",646,2026-04-17,22.778,22.778,22.778,NA,1774447200029,23.2499678525687,2026-03-25 10:00:02,656.51,12.268,6,17.2499678525687,0.281351732717594,658.247957476129,"C646.Apr17",0.621331193435592,0.00813721156068477,-0.392830620226736,0.631878726494272
"138634","P",646,2026-04-17,10.53,10.53,10.53,2,1774447204738,23.2499678525687,2026-03-25 10:00:02,656.51,10.53,6,17.2499678525687,0.281350944419391,658.247957476129,"P646.Apr17",-0.378668552967809,0.00813723268341759,-0.375142116240886,0.631878596319473
"138635","C",647,2026-04-17,22.0484,22.0484,22.0484,1,1774447196444,23.2499678525687,2026-03-25 10:00:02,656.51,12.5384,6,17.2499678525687,0.279041781971464,658.247957476129,"C647.Apr17",0.613704687874087,0.008253757875183,-0.391847463982638,0.635666748110373
"138636","P",647,2026-04-17,10.82,10.82,10.82,NA,1774447204738,23.2499678525687,2026-03-25 10:00:02,656.51,10.82,6,17.2499678525687,0.279401709520025,658.247957476129,"P647.Apr17",-0.386403023814759,0.00824379558400712,-0.374653242765266,0.635718435573252
"138637","C",648,2026-04-17,21.38,21.38,21.38,NA,1774447203192,23.2499678525687,2026-03-25 10:00:02,656.51,12.87,6,17.2499678525687,0.277705442244187,658.247957476129,"C648.Apr17",0.605652480281443,0.00834208053460819,-0.392118592841966,0.639392152384118
"138638","P",648,2026-04-17,11.12,11.12,11.12,19,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,11.12,6,17.2499678525687,0.27748542542744,658.247957476129,"P648.Apr17",-0.394287116106515,0.00834834366019606,-0.374059362607913,0.639365250163811
"138639","C",649,2026-04-17,20.6304,20.6304,20.6304,1,1774447204744,23.2499678525687,2026-03-25 10:00:02,656.51,13.1204,6,17.2499678525687,0.274734477023594,658.247957476129,"C649.Apr17",0.597898377850594,0.00847611407179445,-0.389877790480787,0.642715078499692
"138640","P",649,2026-04-17,11.39,11.39,11.39,NA,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,11.39,6,17.2499678525687,0.274871652529109,658.247957476129,"P649.Apr17",-0.402136095765598,0.00847207116226163,-0.372305421176282,0.64272927426802
"138641","C",650,2026-04-17,19.96,19.96,19.96,48,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,13.45,6,17.2499678525687,0.273049380113371,658.247957476129,"C650.Apr17",0.589660889524062,0.00857151251195406,-0.389325408847498,0.645962327914827
"138642","P",650,2026-04-17,11.71,11.71,11.71,1990,1774447203690,23.2499678525687,2026-03-25 10:00:02,656.51,11.71,6,17.2499678525687,0.273012537483591,658.247957476129,"P650.Apr17",-0.410330832449392,0.00857262785232824,-0.371475733176103,0.645959210455601
"138643","C",651,2026-04-17,19.2853,19.2853,19.2853,3,1774447196444,23.2499678525687,2026-03-25 10:00:02,656.51,13.7753,6,17.2499678525687,0.271125359428697,658.247957476129,"C651.Apr17",0.581342221758716,0.00867222994926427,-0.388261767455926,0.648947342527818
"138644","P",651,2026-04-17,12.0314,12.0314,12.0314,16,1774447204739,23.2499678525687,2026-03-25 10:00:02,656.51,12.0314,6,17.2499678525687,0.271018777968129,658.247957476129,"P651.Apr17",-0.418636746175119,0.00867554448458356,-0.370285151402164,0.648940167193055
"138645","C",652,2026-04-17,18.6227,18.6227,18.6227,199,1774447200031,23.2499678525687,2026-03-25 10:00:02,656.51,14.1127,6,17.2499678525687,0.26925524916267,658.247957476129,"C652.Apr17",0.572873231419116,0.00876928769310663,-0.387102152526162,0.651683956551011
"138646","P",652,2026-04-17,12.37,12.37,12.37,25,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,12.37,6,17.2499678525687,0.269170626773848,658.247957476129,"P652.Apr17",-0.427112494300851,0.00877198595675354,-0.369129804354501,0.651679599963916
"138647","C",653,2026-04-17,17.9585,17.9585,17.9585,20,1774447200022,23.2499678525687,2026-03-25 10:00:02,656.51,14.4485,6,17.2499678525687,0.267191115588648,658.247957476129,"C653.Apr17",0.564293359176227,0.00887042784972226,-0.385488192638336,0.654146637991123
"138648","P",653,2026-04-17,12.7059,12.7059,12.7059,9,1774447204739,23.2499678525687,2026-03-25 10:00:02,656.51,12.7059,6,17.2499678525687,0.267108653903706,658.247957476129,"P653.Apr17",-0.435695161021789,0.0088731244474611,-0.367491750838307,0.654143550704705
"138649","C",654,2026-04-17,17.2932,17.2932,17.2932,30,1774447198980,23.2499678525687,2026-03-25 10:00:02,656.51,14.7832,6,17.2499678525687,0.264940331647522,658.247957476129,"C654.Apr17",0.555584550967809,0.00897562665341361,-0.383426702996013,0.656328688300507
"138650","P",654,2026-04-17,13.0423,13.0423,13.0423,55,1774447204738,23.2499678525687,2026-03-25 10:00:02,656.51,13.0423,6,17.2499678525687,0.264888271725504,658.247957476129,"P654.Apr17",-0.444409786995776,0.00897737269578032,-0.365446270612879,0.656327373361231
"138651","C",655,2026-04-17,16.65,16.65,16.65,206,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,15.14,6,17.2499678525687,0.26290972950228,658.247957476129,"C655.Apr17",0.546697878927481,0.00907110484645848,-0.381491377110086,0.658226522390298
"138652","P",655,2026-04-17,13.4,13.4,13.4,344,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,13.4,6,17.2499678525687,0.26287371322047,658.247957476129,"P655.Apr17",-0.453299354064858,0.00907234024327023,-0.363506426187122,0.658225983053506
"138653","C",656,2026-04-17,16.03,16.03,16.03,61,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,15.52,6,17.2499678525687,0.261112377359532,658.247957476129,"C656.Apr17",0.537654359109782,0.0091556270110184,-0.379695027815558,0.659817884929236
"138654","P",656,2026-04-17,13.7404,13.7404,13.7404,114,1774447204739,23.2499678525687,2026-03-25 10:00:02,656.51,13.7404,6,17.2499678525687,0.260380062271142,658.247957476129,"P656.Apr17",-0.462313563119137,0.00918130695104748,-0.360693820475343,0.659812845335707
"138655","C",657,2026-04-17,15.38,15.38,15.38,111,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,15.38,6,17.2499678525687,0.258609095462598,658.247957476129,"C657.Apr17",0.528487580701618,0.00926195931721939,-0.376698974982184,0.661081793914078
"138656","P",657,2026-04-17,14.12,14.12,14.12,50,1774447205960,23.2499678525687,2026-03-25 10:00:02,656.51,13.63,6,17.2499678525687,0.258397745859693,658.247957476129,"P657.Apr17",-0.471510392909261,0.00926953151817992,-0.358410250513053,0.661081553307403
"138657","C",658,2026-04-17,14.76,14.76,14.76,64,1774447204740,23.2499678525687,2026-03-25 10:00:02,656.51,14.76,6,17.2499678525687,0.256450685896562,658.247957476129,"C658.Apr17",0.519151752183966,0.00935300379697539,-0.373990618391461,0.662008412424234
"138658","P",658,2026-04-17,14.5081,14.5081,14.5081,168,1774447204739,23.2499678525687,2026-03-25 10:00:02,656.51,13.0181,6,17.2499678525687,0.256381584326737,658.247957476129,"P658.Apr17",-0.480850040453332,0.00935552669825816,-0.355876494275885,0.662008555442569
"138659","C",659,2026-04-17,14.14,14.14,14.14,22,1774447204746,23.2499678525687,2026-03-25 10:00:02,656.51,14.14,6,17.2499678525687,0.254105904220487,658.247957476129,"C659.Apr17",0.509651200195309,0.00944743544087574,-0.370810144849386,0.662578320333326
"138660","P",659,2026-04-17,14.904,14.904,14.904,116,1774447203188,23.2499678525687,2026-03-25 10:00:02,656.51,12.414,6,17.2499678525687,0.254315365276998,658.247957476129,"P659.Apr17",-0.490335672030704,0.00943964675322678,-0.353064876431666,0.662577792308539
"138661","C",660,2026-04-17,13.5344,13.5344,13.5344,1710,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,13.5344,6,17.2499678525687,0.251822539223358,658.247957476129,"C660.Apr17",0.499990925467498,0.00953588929603863,-0.367504666564623,0.662772273847508
"138662","P",660,2026-04-17,15.3074,15.3074,15.3074,765,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,11.8174,6,17.2499678525687,0.252189727596706,658.247957476129,"P660.Apr17",-0.499972117019205,0.00952200501551543,-0.349957348627432,0.66277227240017
"138663","C",661,2026-04-17,12.9486,12.9486,12.9486,107,1774447204740,23.2499678525687,2026-03-25 10:00:02,656.51,12.9486,6,17.2499678525687,0.249690629721736,658.247957476129,"C661.Apr17",0.490191744348984,0.00961440190754964,-0.364198467380935,0.662571956174822
"138664","P",661,2026-04-17,15.7249,15.7249,15.7249,10,1774447200021,23.2499678525687,2026-03-25 10:00:02,656.51,11.2349,6,17.2499678525687,0.250116064734757,658.247957476129,"P661.Apr17",-0.509748789000376,0.00959808336905644,-0.346708210203652,0.662574377953241
"138665","C",662,2026-04-17,12.3656,12.3656,12.3656,48,1774447200030,23.2499678525687,2026-03-25 10:00:02,656.51,12.3656,6,17.2499678525687,0.247407591487863,658.247957476129,"C662.Apr17",0.480219075561361,0.00969412198064987,-0.360455302451995,0.66195738889171
"138666","P",662,2026-04-17,16.1461,16.1461,16.1461,1,1774447200021,23.2499678525687,2026-03-25 10:00:02,656.51,10.6561,6,17.2499678525687,0.247907617402961,658.247957476129,"P662.Apr17",-0.519690825161025,0.00967467735138066,-0.343046352957314,0.661964796860623
"138667","C",663,2026-04-17,11.7829,11.7829,11.7829,34,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,11.7829,6,17.2499678525687,0.244923793685157,658.247957476129,"C663.Apr17",0.470045566209327,0.00977683541366806,-0.35619752282029,0.66090313892982
"138668","P",663,2026-04-17,16.5699,16.5699,16.5699,NA,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,10.0799,6,17.2499678525687,0.245539733709884,658.247957476129,"P663.Apr17",-0.529817667368648,0.00975256148057645,-0.338930488559148,0.660920176161681
"138669","C",664,2026-04-17,11.22,11.22,11.22,NA,1774447203192,23.2499678525687,2026-03-25 10:00:02,656.51,11.22,6,17.2499678525687,0.242577140018693,658.247957476129,"C664.Apr17",0.459737514830797,0.00984887530829023,-0.351905400955231,0.659394079080965
"138670","P",664,2026-04-17,16.991,16.991,16.991,NA,1774447199495,23.2499678525687,2026-03-25 10:00:02,656.51,9.50099999999999,6,17.2499678525687,0.242912412190344,658.247957476129,"P664.Apr17",-0.540173539782947,0.00983550428025184,-0.334209431790183,0.659409001040357
"138671","C",665,2026-04-17,10.6516,10.6516,10.6516,334,1774447204740,23.2499678525687,2026-03-25 10:00:02,656.51,10.6516,6,17.2499678525687,0.239914698274806,658.247957476129,"C665.Apr17",0.44917504128247,0.00992785249738697,-0.346920154919593,0.657386383581623
"138672","P",665,2026-04-17,17.4567,17.4567,17.4567,48,1774447195945,23.2499678525687,2026-03-25 10:00:02,656.51,8.96669999999999,6,17.2499678525687,0.240857483174186,658.247957476129,"P665.Apr17",-0.550533110627235,0.00988992108936269,-0.330080982416504,0.657448142905091
"138673","C",666,2026-04-17,10.1169,10.1169,10.1169,14,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,10.1169,6,17.2499678525687,0.237626710085897,658.247957476129,"C666.Apr17",0.438564008184201,0.00998549816681576,-0.342238063849222,0.654897788990011
"138674","P",666,2026-04-17,17.9279,17.9279,17.9279,NA,1774447199495,23.2499678525687,2026-03-25 10:00:02,656.51,8.43789999999999,6,17.2499678525687,0.238680367936613,658.247957476129,"P666.Apr17",-0.561062310472263,0.00994286961552453,-0.325541027612394,0.654993478132428
"138675","C",667,2026-04-17,9.5953,9.5953,9.5953,43,1774447200031,23.2499678525687,2026-03-25 10:00:02,656.51,9.5953,6,17.2499678525687,0.235344332349487,658.247957476129,"C667.Apr17",0.427811327579648,0.0100360609784812,-0.337323644819816,0.651891874709111
"138676","P",667,2026-04-17,18.4128,18.4128,18.4128,NA,1774447197454,23.2499678525687,2026-03-25 10:00:02,656.51,7.92279999999999,6,17.2499678525687,0.236522175050923,658.247957476129,"P667.Apr17",-0.57171672585815,0.00998826110159203,-0.320791280663356,0.652034061539115
"138677","C",668,2026-04-17,9.0787,9.0787,9.0787,42,1774447200513,23.2499678525687,2026-03-25 10:00:02,656.51,9.0787,6,17.2499678525687,0.232916112474632,658.247957476129,"C668.Apr17",0.416854507458131,0.0100852090214783,-0.331950655538251,0.648325299133419
"138678","P",668,2026-04-17,18.9036,18.9036,18.9036,NA,1774447197959,23.2499678525687,2026-03-25 10:00:02,656.51,7.41359999999999,6,17.2499678525687,0.234237675531767,658.247957476129,"P668.Apr17",-0.582553348695262,0.0100314916528376,-0.315615522809293,0.648531086708732
"138679","C",669,2026-04-17,8.5692,8.5692,8.5692,NA,1774447199497,23.2499678525687,2026-03-25 10:00:02,656.51,8.5692,6,17.2499678525687,0.230371863179025,658.247957476129,"C669.Apr17",0.40569264688455,0.0101311818080047,-0.32615677628048,0.644166412343585
"138680","P",669,2026-04-17,19.4041,19.4041,19.4041,NA,1774447195945,23.2499678525687,2026-03-25 10:00:02,656.51,6.91409999999999,6,17.2499678525687,0.231888851576368,658.247957476129,"P669.Apr17",-0.593553886534299,0.0100695532259824,-0.310100443850726,0.644463913511147
"138681","C",670,2026-04-17,8.06,8.06,8.06,622,1774447204744,23.2499678525687,2026-03-25 10:00:02,656.51,8.06,6,17.2499678525687,0.227576947254129,658.247957476129,"C670.Apr17",0.394240062732192,0.0101788329249169,-0.31973366866276,0.639344282883903
"138682","P",670,2026-04-17,19.903,19.903,19.903,836,1774447200020,23.2499678525687,2026-03-25 10:00:02,656.51,6.41299999999999,6,17.2499678525687,0.22926024014072,658.247957476129,"P670.Apr17",-0.604838680650178,0.010110557374959,-0.303918819670705,0.639753062676067
"138683","C",671,2026-04-17,7.58,7.58,7.58,1,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,7.58,6,17.2499678525687,0.22505841233884,658.247957476129,"C671.Apr17",0.382781745760755,0.010205947106792,-0.313469298867436,0.633953051599815
"138684","P",671,2026-04-17,20.4382,20.4382,20.4382,NA,1774447195945,23.2499678525687,2026-03-25 10:00:02,656.51,5.94819999999999,6,17.2499678525687,0.227046666837414,658.247957476129,"P671.Apr17",-0.616030636456267,0.010125912710528,-0.29811183910388,0.634538302606129
"138685","C",672,2026-04-17,7.1162,7.1162,7.1162,8,1774447204740,23.2499678525687,2026-03-25 10:00:02,656.51,7.1162,6,17.2499678525687,0.222574429805973,658.247957476129,"C672.Apr17",0.371209565523213,0.0102217691015146,-0.307004211660007,0.627928028104314
"138686","P",672,2026-04-17,20.9898,20.9898,20.9898,NA,1774447200510,23.2499678525687,2026-03-25 10:00:02,656.51,5.49979999999999,6,17.2499678525687,0.224881805657642,658.247957476129,"P672.Apr17",-0.627295942780308,0.0101299574899368,-0.292136054333266,0.628739108883805
"138687","C",673,2026-04-17,6.672,6.672,6.672,NA,1774447200028,23.2499678525687,2026-03-25 10:00:02,656.51,6.672,6,17.2499678525687,0.220187158740591,658.247957476129,"C673.Apr17",0.359581240690176,0.0102232131415177,-0.300436687827262,0.621280804338693
"138688","P",673,2026-04-17,21.5566,21.5566,21.5566,NA,1774447200020,23.2499678525687,2026-03-25 10:00:02,656.51,5.06659999999999,6,17.2499678525687,0.22274097769754,658.247957476129,"P673.Apr17",-0.63863582020582,0.0101232100096775,-0.285956816802893,0.622338832485099
"138689","C",674,2026-04-17,6.2333,6.2333,6.2333,6,1774447200029,23.2499678525687,2026-03-25 10:00:02,656.51,6.2333,6,17.2499678525687,0.217620214647613,658.247957476129,"C674.Apr17",0.347712106402239,0.0102205229857345,-0.293341137298472,0.613876327419819
"138690","P",674,2026-04-17,22.1318,22.1318,22.1318,5,1774447198978,23.2499678525687,2026-03-25 10:00:02,656.51,4.64179999999999,6,17.2499678525687,0.220489040064276,658.247957476129,"P674.Apr17",-0.65013739102121,0.0101103556151217,-0.27936672710475,0.615264660399796
"138691","C",675,2026-04-17,5.8002,5.8002,5.8002,57,1774447204746,23.2499678525687,2026-03-25 10:00:02,656.51,5.8002,6,17.2499678525687,0.214861314714071,658.247957476129,"C675.Apr17",0.335574231402883,0.0102130215112421,-0.285691874149286,0.605649005015598
"138692","P",675,2026-04-17,22.717,22.717,22.717,5,1774447199496,23.2499678525687,2026-03-25 10:00:02,656.51,4.22699999999999,6,17.2499678525687,0.218148858343484,658.247957476129,"P675.Apr17",-0.661788963386499,0.0100897368663849,-0.272399638812632,0.607493055083787
"138693","C",676,2026-04-17,5.4,5.4,5.4,10,1774447203691,23.2499678525687,2026-03-25 10:00:02,656.51,5.4,6,17.2499678525687,0.212451082502957,658.247957476129,"C676.Apr17",0.323616386267292,0.0101794602246544,-0.278346273125609,0.596887151816944
"138694","P",676,2026-04-17,23.3251,23.3251,23.3251,NA,1774447199495,23.2499678525687,2026-03-25 10:00:02,656.51,3.83509999999999,6,17.2499678525687,0.215973946797312,658.247957476129,"P676.Apr17",-0.673379264303886,0.0100513849492913,-0.265459140077481,0.599150330807836
"138695","C",677,2026-04-17,5.0066,5.0066,5.0066,NA,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,5.0066,6,17.2499678525687,0.209863308051135,658.247957476129,"C677.Apr17",0.311424072369676,0.0101389895924345,-0.270477784006692,0.587272580371361
"138696","P",677,2026-04-17,23.9629,23.9629,23.9629,NA,1774447199496,23.2499678525687,2026-03-25 10:00:02,656.51,3.47289999999999,6,17.2499678525687,0.214112694284413,658.247957476129,"P677.Apr17",-0.684740012706522,0.00999021884286083,-0.258798026864647,0.590372270838821
"138697","C",678,2026-04-17,4.6383,4.6383,4.6383,14,1774447204746,23.2499678525687,2026-03-25 10:00:02,656.51,4.6383,6,17.2499678525687,0.207473151303129,658.247957476129,"C678.Apr17",0.299347388839332,0.0100774545521202,-0.262696551786248,0.577060415789328
"138698","P",678,2026-04-17,24.6117,24.6117,24.6117,20,1774447195944,23.2499678525687,2026-03-25 10:00:02,656.51,3.12169999999999,6,17.2499678525687,0.212188030820107,658.247957476129,"P678.Apr17",-0.696166888005714,0.00991967963056979,-0.251825334384837,0.580934356309451
"138699","C",679,2026-04-17,4.2756,4.2756,4.2756,2,1774447204745,23.2499678525687,2026-03-25 10:00:02,656.51,4.2756,6,17.2499678525687,0.204864442218677,658.247957476129,"C679.Apr17",0.287007795349653,0.0100084904196187,-0.254333620541908,0.56590521486774
"138700","P",679,2026-04-17,25.2706,25.2706,25.2706,NA,1774447196952,23.2499678525687,2026-03-25 10:00:02,656.51,2.78059999999999,6,17.2499678525687,0.210175259492244,658.247957476129,"P679.Apr17",-0.707679858929077,0.00983993426441769,-0.244504956930238,0.570797841397849
"138701","C",680,2026-04-17,3.92,3.92,3.92,1370,1774447192009,23.2499678525687,2026-03-25 10:00:02,656.51,3.92,6,17.2499678525687,0.202049287303817,658.247957476129,"C680.Apr17",0.274401505492208,0.0099298216538765,-0.24540657323425,0.55374179459911
"138702","P",680,2026-04-17,25.9381,25.9381,25.9381,90,1774447197454,23.2499678525687,2026-03-25 10:00:02,656.51,2.44809999999999,6,17.2499678525687,0.208033565101214,658.247957476129,"P680.Apr17",-0.719318904430228,0.0097514122157087,-0.236773264898203,0.559898700910728
"138703","C",681,2026-04-17,3.6,3.6,3.6,NA,1774447203192,23.2499678525687,2026-03-25 10:00:02,656.51,3.6,6,17.2499678525687,0.199671900754329,658.247957476129,"C681.Apr17",0.262239266200407,0.00982148945506636,-0.237005233070593,0.541256144340246
